Id,SalePrice
2734,160903.49300077208
2735,127181.35007970943
2736,143922.97886638343
2737,109547.90525729093
2738,177016.49834548996
2739,173889.61784249742
2740,153737.6820635741
2741,140793.25256192125
2742,173089.39841507515
2743,137250.1256900708
2744,146393.45970662497
2745,139559.27886223828
2746,114869.3832292353
2747,157247.88632247644
2748,117638.52407942142
2749,115965.79641618684
2750,119875.40445863153
2751,104208.8522795022
2752,234946.73117818858
2753,151398.67245388927
2754,251761.82349432493
2755,158255.1938043714
2756,41864.3257434112
2757,56340.61068145116
2758,44933.164154162165
2759,153754.1485842067
2760,137539.35556381242
2761,148742.48875138967
2762,153222.03719076957
2763,197829.16695083329
2764,163083.10963480815
2765,253330.65678323526
2766,118557.37455877871
2767,54613.55571355135
2768,143036.81723300077
2769,129720.93104322732
2770,177001.64776240184
2771,106245.70778271533
2772,105003.91984211386
2773,152390.40259793296
2774,155166.39336408698
2775,122731.44444824941
2776,147944.6543446324
2777,167129.14970737672
2778,133522.8422118572
2779,134942.08462979645
2780,127964.23350762669
2781,92128.31930697698
2782,73282.73084273352
2783,70032.48425138195
2784,126528.95831061341
2785,144663.73778515297
2786,20435.400898664608
2787,135497.3772234593
2788,47846.96771371225
2789,216545.5074393982
2790,85721.86709041998
2791,127538.59855929785
2792,48739.6356244029
2793,165585.00954605348
2794,66582.10452979954
2795,116761.69376533548
2796,89797.09706822853
2797,244951.1342053793
2798,104865.41876383312
2799,100287.38640888256
2800,67282.2139492255
2801,125987.13302428392
2802,131025.44377024274
2803,224584.75167464232
2804,133602.96429664304
2805,81030.3432863846
2806,97314.43804744713
2807,173317.54396021506
2808,139226.34476355975
2809,132624.81927346415
2810,123827.19251510233
2811,163800.61746011197
2812,159115.56863594672
2813,212269.75574969978
2814,210771.11288193287
2815,94122.99479616398
2816,245063.2359202227
2817,132551.6497910316
2818,118607.91670850653
2819,180381.87108250638
2820,126966.29080248834
2821,113083.62281374692
2822,195425.6042684582
2823,301527.2193816446
2824,179638.90948444186
2825,126056.5318074082
2826,119958.66239572968
2827,167992.01504007028
2828,236770.03926979727
2829,220788.6889046922
2830,253227.40835325397
2831,199540.2280314332
2832,232183.54879158922
2833,265927.4024275446
2834,224364.90671896632
2835,233342.95049328578
2836,208148.43574488244
2837,181554.4581995695
2838,151983.4862363768
2839,178930.09774836304
2840,215251.37313480326
2841,216095.31934193033
2842,220898.4440048386
2843,154634.193675205
2844,182365.63511492522
2845,109611.17527833022
2846,217341.03163429664
2847,195841.44132294296
2848,236751.39975006855
2849,226632.55545676022
2850,283644.02719639405
2851,237816.0378891849
2852,246866.10283542657
2853,230619.81176990457
2854,153878.28211032832
2855,214020.07908417517
2856,218064.875616458
2857,208959.57317794405
2858,210197.24397999747
2859,102812.78790138767
2860,122262.11357459589
2861,134578.01140427135
2862,214747.23363994714
2863,129744.12758243503
2864,256982.43898619828
2865,157880.54670006188
2866,219350.32978801196
2867,77903.83821722073
2868,144788.43685484573
2869,123150.70754866593
2870,128220.95909736189
2871,87359.25909001916
2872,751.5264950578567
2873,83105.15919751581
2874,135476.03551446158
2875,144333.17926731554
2876,161422.8911309701
2877,144382.84873062512
2878,173218.29801286384
2879,129236.04183812905
2880,120939.0931540369
2881,148355.17259555403
2882,146048.09932354628
2883,193571.91170163476
2884,200144.02841530577
2885,176438.13596385228
2886,184038.56167148345
2887,108839.66174647934
2888,151974.68701757793
2889,35637.96356235887
2890,54706.9893002935
2891,164439.4177949524
2892,12324.581269235467
2893,105208.59489588672
2894,20061.75748531765
2895,261534.88876652718
2896,254673.1568787985
2897,204988.60353700956
2898,207899.11633427627
2899,242276.0060077235
2900,166697.439768382
2901,204981.2659846919
2902,192930.816861007
2903,290546.2322096578
2904,307678.98176819296
2905,35050.28697493952
2906,237127.18693926616
2907,117578.00879284751
2908,108805.74656879203
2909,198333.99413025437
2910,54289.439909075736
2911,92140.5850688013
2912,142426.8521241222
2913,91467.4915696783
2914,76821.17575627309
2915,76821.17575627309
2916,91467.4915696783
2917,150191.78745233477
2918,108828.5735113715
2919,246789.43237154814
